鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
新埔鎮,房地(土地+建物)+車位,新竹縣新埔鎮田新路５００號十樓之五,18.58,商,,,1071227,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070730,163.5,3,2,2,有,無,6800000,45657,坡道平面,28.8,650000,,RPOPMLLMJHOFFBJ18CA,81.77,4.42,9.19,,
竹北市,房地(土地+建物),新竹縣竹北市中華路３５６號七樓,12.29,住,,,1071231,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820923,96.52,3,0,3,有,有,4000000,41442,,0,0,,RPTNMLPKKHOFFBJ78CA,64.9,0.9,7.2,,
竹北市,土地,竹北段617地號,3029.63,,鄉村區,乙種建築用地,1071231,土地5建物0車位0,,,其他,,,,0,0,0,0,有,無,224535150,74113,,0,0,,RPOOMLMKKHOFFBJ08CA,0,0,0,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉政七街１０８號五樓,28.27,住,,,1080106,土地1建物2車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050803,171.84,3,2,2,有,有,14680000,85428,坡道平面,0,0,,RPWNMLLKKHOFFBJ68CA,78.81,3.85,9.62,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市文興路１８９號十一樓,20.55,商,,,1071214,土地1建物1車位2,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050622,236.77,3,2,2,有,有,13800000,58284,坡道平面,71.28,0,,RPSOMLLKKHOFFBJ38CA,99.11,2.82,12.08,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利八街一段３８９號二十五樓,13.29,商,,,1071103,土地1建物1車位1,二十五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070418,152.8,3,2,2,有,有,10800000,73529,坡道平面,24.96,1400000,,RPXOMLMKKHOFFBJ98CA,76.77,4.65,3.55,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市台元街３６號三樓之十二,101.06,工,,,1071127,土地1建物1車位2,三層,十層,廠辦,工業用,鋼筋混凝土造,960607,305.82,0,0,0,無,有,15500000,50683,坡道平面,59.76,0,,RPUNMLLKKHOFFBJ48CA,182.02,7.5,0,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路一段５６３號２０樓,74.9,住,,,1080102,土地1建物1車位2,二十層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031102,453.39,4,2,4,有,有,33800000,80435,坡道平面,58.04,2000000,,RPXRMLLJKHOFFBJ09CA,229.43,8.17,33.35,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市新工五路１３號三樓之九,18.72,住,,,1071214,土地1建物1車位2,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030128,108.12,2,2,2,有,有,4300000,39771,坡道平面,30.8,0,,RPTRMLLJKHOFFBJ68CA,47.55,3.25,3.75,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市縣政二路南段１１８號,25.55,住,,,1080107,土地1建物1車位1,一層，二層,二十四層,店面(店鋪),住商用,鋼筋混凝土造,1020516,142.61,0,0,1,有,有,13500000,94664,坡道平面,31.75,0,,RPURMLLJKHOFFBJ78CA,81.9,0,0,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市福興一路56號四樓之六,17.57,商,,,1080111,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030728,179.33,3,2,2,有,有,10200000,56878,坡道平面,0,0,,RPOQMLSKKHOFFBJ88CA,88.51,2.74,10.65,,
竹北市,房地(土地+建物),新竹縣竹北市華興三街25巷26號,96.73,住,,,1071217,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040809,288.68,4,2,3,有,有,17500000,60621,,0,0,,RPVNMLLLKHOFFBJ68CA,237.28,12.04,13.57,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市文興路二段７２號十九樓之五,37.57,住,,,1071216,土地1建物1車位2,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970201,252.42,2,2,2,有,有,17500000,69329,坡道平面,0,0,,RPOQMLTKKHOFFBJ98CA,120.86,11.7,5.03,,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮北興路二段３０１巷３號二樓,28.78,住,,,1080112,土地1建物2車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961016,144.68,3,2,2,有,有,6160000,42580,坡道平面,0,0,,RPSOMLLMJHOFFCJ58CA,72.12,1.33,7.07,,
北埔鄉,土地,庄口段141-1地號,208.12,,山坡地保育區,交通用地,1080122,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,722177,3470,,0,0,向政府機關承購之案件。；購買國有地,RPVNMLLJKHOFFCJ58CA,0,0,0,,
寶山鄉,土地,新城段新城小段122-54地號,2833.4,,山坡地保育區,農牧用地,1071215,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,6600000,2329,,0,0,,RPXNMLLJKHOFFCJ78CA,0,0,0,,
竹東鎮,房地(土地+建物),新竹縣竹東鎮自由街120巷16號四樓之2,20.12,住,,,1080106,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851224,124.04,4,2,2,有,有,3680000,29668,,0,0,,RPQNMLPKKHOFFCJ58CA,78.55,0.51,10.73,,
竹東鎮,房地(土地+建物),新竹縣竹東鎮五豐一路６３號,71,住,,,1071221,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,860825,183.36,5,1,3,有,無,7500000,40903,,0,0,,RPQNMLNKKHOFFCJ38CA,173.44,0,9.92,,
五峰鄉,土地,竹林段792-1地號,6436,,山坡地保育區,農牧用地,1080124,土地4建物0車位0,,,其他,,,,0,0,0,0,有,無,3000000,466,,0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLLKKHOFFCJ08CA,0,0,0,,
竹東鎮,土地,燥樹排段251地號,3954,,山坡地保育區,農牧用地,1071117,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,8200000,2074,,0,0,,RPUNMLSKKHOFFCJ66CA,0,0,0,,
竹東鎮,房地(土地+建物),新竹縣竹東鎮東寧路三段１９２號,52,商,,,1080102,土地2建物1車位0,全,三層,透天厝,商業用,加強磚造,,131.97,4,2,2,有,無,6550000,49632,,0,0,,RPTOMLSKKHOFFCJ66CA,131.97,0,0,,
竹東鎮,土地,敦睦段93地號,162.32,住,,,1080114,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,9000000,55446,,0,0,,RPOOMLSKKHOFFCJ78CA,0,0,0,,
芎林鄉,土地,王爺坑段327-32地號,1386,,山坡地保育區,農牧用地,1080114,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,2180000,1573,,0,0,含增建或未登記建物。；,RPWNMLRLKHOFFCJ86CA,0,0,0,,
竹東鎮,土地,員崠段713地號,124.13,,特定農業區,甲種建築用地,1080118,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,1762500,14199,,0,0,本案土地上有未保登建物乙棟,RPSNMLLKLHOFFCJ48CA,0,0,0,,
橫山鄉,土地,橫榮段669地號,12.86,住,,,1080120,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,2707299,210521,,0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；,RPXNMLTKKHOFFCJ07CA,0,0,0,,
湖口鄉,房地(土地+建物),新竹縣湖口鄉東楊路３２１巷５０號,122.82,,特定農業區,甲種建築用地,1071228,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1070913,161.85,4,1,3,有,無,8500000,52518,,0,0,,RPSNMLNKKHOFFDJ68CA,161.85,0,0,,
湖口鄉,房地(土地+建物),新竹縣湖口鄉東楊路３２１巷４８號,125.35,,特定農業區,甲種建築用地,1071228,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1070913,161.85,4,1,3,有,無,8500000,52518,,0,0,,RPTNMLNKKHOFFDJ78CA,161.85,0,0,,
新豐鄉,土地,豐褔段167-35地號,3460.42,,特定農業區,農牧用地,1071128,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,6804000,1966,,0,0,,RPTNMLLJKHOFFDJ48CA,0,0,0,,
新豐鄉,土地,文昌段459地號,7.98,住,,,1080115,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,386000,48371,,0,0,,RPQNMLLJKHOFFDJ18CA,0,0,0,,
