鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
新竹市,房地(土地+建物)+車位,新竹市新竹市關新西街１８０號１０樓,25.95,住,,,1070131,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,980604,154.8,3,2,2,有,有,13780000,89012,坡道平面,0,1200000,,RPQOMLKMLHNFFAO68CA,87.77,0,9.07,,
新竹市,房地(土地+建物),新竹市新竹市大學路1017號五樓之3,7.2,住,,,1070318,土地1建物1車位0,五層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,841214,30.65,1,1,1,有,有,2250000,73409,,0,0,,RPTOMLKMLHNFFAO98CA,19.02,0,3.96,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金山七街６巷１６號五樓,23.54,住,,,1070305,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061120,104.13,2,2,2,有,有,7180000,65685,坡道機械,7,800000,,RPQPMLKMLHNFFAO78CA,52.2,9.9,6.03,,
新竹市,房地(土地+建物)+車位,新竹市新竹市經國路三段９２巷２０號四樓,13.86,住,,,1070305,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,990809,124.26,2,2,1,有,有,5700000,45872,坡道機械,31.51,0,,RPRPMLKMLHNFFAO88CA,59.79,3.7,3.08,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金山七街６巷８號二樓,23.18,住,,,1070305,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061120,102.98,2,2,2,有,有,7600000,71890,坡道機械,7,700000,,RPTPMLKMLHNFFAO09CA,51.87,14.11,0,,
新竹市,土地,水源段615地號,248.58,,特定農業區,農牧用地,1070309,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,4800000,19310,,0,0,,RPTNMLMJMHNFFAO88CA,0,0,0,,
新竹市,房地(土地+建物),新竹市新竹市明湖路６５０巷３２號４樓,17.84,,鄉村區,乙種建築用地,1070206,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840128,68.13,3,2,1,有,無,2300000,33759,,0,0,,RPQOMLMJMHNFFAO68CA,59.86,0,6.62,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城一路７９號十二樓之３,56.44,住,,,1070309,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1000713,191.3,3,2,2,有,有,11400000,59592,坡道平面,0,0,土地增值稅稅額124986元由買方負擔.此為軍宅買賣期限屆滿後的移轉登記案件.,RPUPMLKLMHNFFAO56CA,100.45,0,13.57,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路46號六樓之5,21.4,商,,,1070226,土地1建物1車位2,六層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041030,271.43,4,2,2,有,有,21500000,79210,坡道平面,0,0,,RPXOMLOLMHNFFAO17CA,124.87,4.37,14.78,,
新竹市,房地(土地+建物),新竹市新竹市東園街３１巷４號,96,其他,,,1070228,土地1建物1車位0,全,一層,透天厝,見其他登記事項,見其他登記事項,440418,74.01,3,2,2,有,無,16800000,226996,,0,0,,RPWQMLTKMHNFFAO67CA,74.01,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市龍山東路２７０號四樓,23.16,住,,,1070301,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060519,100.94,2,2,2,有,無,8200000,78774,坡道機械,7,800000,,RPPRMLTKMHNFFAO07CA,52.62,3.71,2.56,,
新竹市,房地(土地+建物),新竹市新竹市南大路５３７巷１５弄２２號２樓,21.85,住,,,1070210,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701223,76.59,3,2,2,有,無,3400000,44392,,0,0,,RPRPMLSKMHNFFAO96CA,76.59,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路二段１７０巷２號六樓之１,17.33,住,,,1070209,土地1建物1車位1,六層，見其他登記事項,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1001015,136.04,3,2,2,有,有,13800000,101441,升降機械,0,0,,RPTOMLSLLHNFFAO27EA,77.6,0,12.46,,
新竹市,土地,長興段638-1地號,13.99,農,,,1070316,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,400000,28592,,0,0,,RPPNMLKMLHNFFAO68EA,0,0,0,,
新竹市,土地,長興段638地號,822.5,工,,,1070316,土地4建物0車位0,,,其他,,,,0,0,0,0,有,無,37600000,45714,,0,0,,RPROMLTLLHNFFAO07DA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市新竹市武陵路271巷11號,23.74,住,,,1070301,土地1建物1車位1,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860719,114.77,3,2,2,有,無,7500000,65348,坡道機械,0,0,,RPSOMLTLLHNFFAO17DA,83.26,0,11.09,,
新竹市,土地,長興段482-1地號,76.88,工,,,1070316,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,2000000,26015,,0,0,,RPWOMLTLLHNFFAO57DA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城一路８３號十二樓之５,56.44,住,,,1070310,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1000713,191.3,3,2,2,有,有,11000000,57501,坡道平面,0,0,,RPROMLTKMHNFFAO96CA,100.45,0,13.57,,
